plot_id,zone_code,ward_code,current_use,plot_area_sqm,max_far,max_height_m,zoning_block_id,owner_name,household_size,income_band,occupancy_type,tenure_years,zoning_block_final,status_vs_0,status
PLT00593,RZ_RES_LOW,WARD_36,APARTMENT_BLOCK,266.7,2.16,23.0,0,Divya Iyer,5,MID,OWNED,23,592,Same zoning block,STABLE_CLUSTER
PLT00594,RZ_RES_HIGH,WARD_24,APARTMENT_BLOCK,362.7,1.93,26.0,0,Divya Iyer,3,HIGH,OWNED,30,593,Same zoning block,STABLE_CLUSTER
PLT00595,RZ_PARK,WARD_48,APARTMENT_BLOCK,464.0,0.5,9,0,Priya Sharma,5,UPPER_MID,GOVT_QUARTERS,29,594,Same zoning block,GREEN_BUFFER
PLT00596,RZ_RES_LOW,WARD_19,PARK_OPEN_SPACE,86.0,1.64,28.0,0,Raghav Rao,4,HIGH,GOVT_QUARTERS,33,595,Same zoning block,STABLE_CLUSTER
PLT00597,RZ_RES_HIGH,WARD_02,PARK_OPEN_SPACE,384.3,2.42,23.0,0,Divya Iyer,6,HIGH,GOVT_QUARTERS,7,596,Same zoning block,STABLE_CLUSTER
PLT00598,RZ_RES_HIGH,WARD_23,RESIDENTIAL,131.2,1.87,24.0,0,Divya Reddy,4,MID,GOVT_QUARTERS,24,597,Same zoning block,STABLE_CLUSTER
PLT00599,RZ_RES_HIGH,WARD_37,RESIDENTIAL,351.7,2.22,27.0,0,Ashwin Shetty,5,LOW,RENTED,26,598,Same zoning block,STABLE_CLUSTER
PLT00600,RZ_RES_HIGH,WARD_03,PARK_OPEN_SPACE,379.1,1.88,27.0,0,Meera Iyer,4,UPPER_MID,OWNED,35,599,Same zoning block,STABLE_CLUSTER
PLT00601,RZ_RES_LOW,WARD_50,RESIDENTIAL,356.6,2.35,29.0,0,Vikram Sharma,8,UPPER_MID,GOVT_QUARTERS,15,600,Same zoning block,STABLE_CLUSTER
PLT00602,RZ_PARK,WARD_03,APARTMENT_BLOCK,670.9,0.5,9,0,Ashwin Shetty,4,HIGH,GOVT_QUARTERS,7,601,Same zoning block,GREEN_BUFFER
PLT00603,RZ_PARK,WARD_47,APARTMENT_BLOCK,1166.7,0.5,9,0,Divya Iyer,6,LOW,GOVT_QUARTERS,19,602,Same zoning block,GREEN_BUFFER
PLT00604,RZ_RES_HIGH,WARD_26,RESIDENTIAL,128.9,1.58,24.0,0,Raghav Rao,6,UPPER_MID,OWNED,8,603,Same zoning block,STABLE_CLUSTER
PLT00605,RZ_RES_HIGH,WARD_33,APARTMENT_BLOCK,366.3,1.63,17.0,0,Kiran Shetty,3,UPPER_MID,OWNED,26,604,Same zoning block,STABLE_CLUSTER
PLT00606,RZ_PARK,WARD_13,PARK_OPEN_SPACE,758.4,0.5,9,0,Kiran Shetty,3,HIGH,GOVT_QUARTERS,14,605,Same zoning block,GREEN_BUFFER
PLT00607,RZ_RES_HIGH,WARD_21,PARK_OPEN_SPACE,421.9,1.59,25.0,0,Raghav Shetty,4,MID,GOVT_QUARTERS,16,606,Same zoning block,STABLE_CLUSTER
PLT00608,RZ_RES_HIGH,WARD_39,PARK_OPEN_SPACE,89.0,1.8,30.0,0,Divya Iyer,8,UPPER_MID,RENTED,10,607,Same zoning block,STABLE_CLUSTER
PLT00609,RZ_RES_HIGH,WARD_03,RESIDENTIAL,153.9,1.87,26.0,0,Ananya Naidu,2,LOW,GOVT_QUARTERS,25,608,Same zoning block,STABLE_CLUSTER
PLT00610,RZ_RES_LOW,WARD_19,RESIDENTIAL,207.0,2.3,20.0,0,Priya Sharma,2,MID,GOVT_QUARTERS,29,609,Same zoning block,STABLE_CLUSTER
PLT00611,RZ_PARK,WARD_14,RESIDENTIAL,678.4,0.5,9,0,Vikram Reddy,6,UPPER_MID,RENTED,29,610,Same zoning block,GREEN_BUFFER
PLT00612,RZ_RES_LOW,WARD_45,PARK_OPEN_SPACE,327.3,1.88,29.0,0,Kiran Shetty,2,MID,GOVT_QUARTERS,7,611,Same zoning block,STABLE_CLUSTER
PLT00613,RZ_RES_HIGH,WARD_13,PARK_OPEN_SPACE,308.6,1.55,25.0,0,Raghav Rao,2,UPPER_MID,RENTED,14,612,Same zoning block,STABLE_CLUSTER
PLT00614,RZ_PARK,WARD_43,APARTMENT_BLOCK,1043.9,0.5,9,0,Raghav Rao,4,UPPER_MID,GOVT_QUARTERS,18,613,Same zoning block,GREEN_BUFFER
PLT00615,RZ_PARK,WARD_46,RESIDENTIAL,1089.5,0.5,9,0,Priya Sharma,8,LOW,GOVT_QUARTERS,12,614,Same zoning block,GREEN_BUFFER
PLT00616,RZ_PARK,WARD_30,PARK_OPEN_SPACE,1115.3,0.5,9,0,Raghav Rao,2,HIGH,RENTED,15,615,Same zoning block,GREEN_BUFFER
PLT00617,RZ_RES_HIGH,WARD_32,APARTMENT_BLOCK,355.4,1.52,25.0,0,Meera Iyer,7,MID,GOVT_QUARTERS,22,616,Same zoning block,STABLE_CLUSTER
PLT00618,RZ_RES_HIGH,WARD_04,PARK_OPEN_SPACE,175.3,1.89,30.0,0,Raghav Rao,6,MID,GOVT_QUARTERS,10,617,Same zoning block,STABLE_CLUSTER
PLT00619,RZ_RES_HIGH,WARD_26,PARK_OPEN_SPACE,130.8,2.23,23.0,0,Vikram Sharma,6,HIGH,OWNED,13,618,Same zoning block,STABLE_CLUSTER
PLT00620,RZ_PARK,WARD_10,APARTMENT_BLOCK,1166.1,0.5,9,0,Divya Iyer,4,UPPER_MID,RENTED,10,619,Same zoning block,GREEN_BUFFER
PLT00621,RZ_RES_LOW,WARD_42,RESIDENTIAL,295.0,2.18,18.0,0,Ashwin Shetty,4,HIGH,OWNED,35,620,Same zoning block,STABLE_CLUSTER
PLT00622,RZ_RES_LOW,WARD_42,PARK_OPEN_SPACE,419.3,1.82,23.0,0,Ananya Naidu,3,MID,GOVT_QUARTERS,29,621,Same zoning block,STABLE_CLUSTER
PLT00623,RZ_RES_LOW,WARD_49,APARTMENT_BLOCK,405.6,1.91,21.0,0,Priya Sharma,7,MID,GOVT_QUARTERS,30,622,Same zoning block,STABLE_CLUSTER
PLT00624,RZ_RES_LOW,WARD_07,RESIDENTIAL,148.4,2.26,24.0,0,Vikram Reddy,6,HIGH,RENTED,13,623,Same zoning block,STABLE_CLUSTER
PLT00625,RZ_RES_LOW,WARD_44,RESIDENTIAL,212.9,2.19,22.0,0,Kiran Shetty,8,UPPER_MID,RENTED,26,624,Same zoning block,STABLE_CLUSTER
PLT00626,RZ_RES_HIGH,WARD_12,APARTMENT_BLOCK,261.8,1.64,18.0,0,Raghav Rao,5,LOW,OWNED,19,625,Same zoning block,STABLE_CLUSTER
PLT00627,RZ_RES_LOW,WARD_48,PARK_OPEN_SPACE,445.7,2.26,16.0,0,Priya Sharma,8,UPPER_MID,RENTED,16,626,Same zoning block,STABLE_CLUSTER
PLT00628,RZ_RES_HIGH,WARD_16,APARTMENT_BLOCK,229.8,1.54,26.0,0,Raghav Shetty,7,MID,OWNED,25,627,Same zoning block,STABLE_CLUSTER
PLT00629,RZ_PARK,WARD_37,PARK_OPEN_SPACE,666.6,0.5,9,0,Vikram Sharma,7,LOW,RENTED,9,628,Same zoning block,GREEN_BUFFER
PLT00630,RZ_RES_HIGH,WARD_30,RESIDENTIAL,404.8,1.75,23.0,0,Raghav Rao,6,UPPER_MID,RENTED,30,629,Same zoning block,STABLE_CLUSTER
PLT00631,RZ_PARK,WARD_04,RESIDENTIAL,384.9,0.5,9,0,Raghav Shetty,4,MID,OWNED,11,630,Same zoning block,GREEN_BUFFER
PLT00632,RZ_RES_HIGH,WARD_19,PARK_OPEN_SPACE,420.0,2.19,29.0,0,Priya Sharma,8,UPPER_MID,GOVT_QUARTERS,29,631,Same zoning block,STABLE_CLUSTER
PLT00633,RZ_PARK,WARD_08,RESIDENTIAL,945.5,0.5,9,0,Kiran Shetty,3,UPPER_MID,OWNED,16,632,Same zoning block,GREEN_BUFFER
PLT00634,RZ_RES_HIGH,WARD_02,RESIDENTIAL,247.9,2.4,28.0,0,Priya Sharma,2,MID,OWNED,28,633,Same zoning block,STABLE_CLUSTER
PLT00635,RZ_PARK,WARD_46,RESIDENTIAL,876.1,0.5,9,0,Ananya Naidu,2,LOW,RENTED,20,634,Same zoning block,GREEN_BUFFER
PLT00636,RZ_PARK,WARD_24,RESIDENTIAL,652.4,0.5,9,0,Raghav Shetty,7,HIGH,OWNED,23,635,Same zoning block,GREEN_BUFFER
PLT00637,RZ_RES_HIGH,WARD_03,RESIDENTIAL,417.5,2.07,25.0,0,Ashwin Shetty,3,HIGH,GOVT_QUARTERS,30,636,Same zoning block,STABLE_CLUSTER
PLT00638,RZ_PARK,WARD_04,APARTMENT_BLOCK,404.3,0.5,9,0,Priya Sharma,4,HIGH,GOVT_QUARTERS,34,637,Same zoning block,GREEN_BUFFER
PLT00639,RZ_RES_LOW,WARD_13,RESIDENTIAL,310.3,1.75,22.0,0,Priya Sharma,6,LOW,RENTED,34,638,Same zoning block,STABLE_CLUSTER
PLT00640,RZ_RES_HIGH,WARD_16,RESIDENTIAL,297.9,1.98,21.0,0,Ananya Naidu,6,LOW,GOVT_QUARTERS,34,639,Same zoning block,STABLE_CLUSTER
PLT00641,RZ_PARK,WARD_18,PARK_OPEN_SPACE,772.9,0.5,9,0,Divya Reddy,2,HIGH,GOVT_QUARTERS,7,640,Same zoning block,GREEN_BUFFER
PLT00642,RZ_PARK,WARD_23,RESIDENTIAL,217.2,0.5,9,0,Raghav Rao,7,MID,OWNED,35,641,Same zoning block,GREEN_BUFFER
PLT00643,RZ_RES_LOW,WARD_04,RESIDENTIAL,234.3,1.68,25.0,0,Divya Iyer,7,HIGH,OWNED,29,642,Same zoning block,STABLE_CLUSTER
PLT00644,RZ_PARK,WARD_24,RESIDENTIAL,157.1,0.5,9,0,Vikram Reddy,4,MID,OWNED,32,643,Same zoning block,GREEN_BUFFER
PLT00645,RZ_RES_LOW,WARD_49,APARTMENT_BLOCK,392.0,1.56,22.0,0,Ananya Naidu,7,MID,OWNED,22,644,Same zoning block,STABLE_CLUSTER
PLT00646,RZ_RES_HIGH,WARD_34,RESIDENTIAL,337.5,2.11,17.0,0,Vikram Sharma,6,LOW,OWNED,29,645,Same zoning block,STABLE_CLUSTER
PLT00647,RZ_PARK,WARD_39,PARK_OPEN_SPACE,380.3,0.5,9,0,Divya Iyer,8,MID,OWNED,22,646,Same zoning block,GREEN_BUFFER
PLT00648,RZ_PARK,WARD_40,APARTMENT_BLOCK,1116.2,0.5,9,0,Divya Iyer,6,UPPER_MID,RENTED,29,647,Same zoning block,GREEN_BUFFER
PLT00649,RZ_PARK,WARD_32,APARTMENT_BLOCK,979.2,0.5,9,0,Divya Iyer,3,MID,GOVT_QUARTERS,6,648,Same zoning block,GREEN_BUFFER
PLT00650,RZ_RES_LOW,WARD_02,APARTMENT_BLOCK,311.4,1.62,28.0,0,Divya Iyer,5,UPPER_MID,GOVT_QUARTERS,16,649,Same zoning block,STABLE_CLUSTER
PLT00651,RZ_RES_HIGH,WARD_36,PARK_OPEN_SPACE,158.6,2.14,25.0,0,Vikram Reddy,8,LOW,OWNED,15,650,Same zoning block,STABLE_CLUSTER
PLT00652,RZ_PARK,WARD_36,APARTMENT_BLOCK,932.1,0.5,9,0,Ananya Naidu,7,MID,OWNED,18,651,Same zoning block,GREEN_BUFFER
PLT00653,RZ_PARK,WARD_37,PARK_OPEN_SPACE,1154.1,0.5,9,0,Ashwin Shetty,3,MID,OWNED,35,652,Same zoning block,GREEN_BUFFER
PLT00654,RZ_PARK,WARD_31,APARTMENT_BLOCK,966.8,0.5,9,0,Vikram Sharma,3,UPPER_MID,GOVT_QUARTERS,26,653,Same zoning block,GREEN_BUFFER
PLT00655,RZ_RES_HIGH,WARD_35,APARTMENT_BLOCK,251.1,2.31,29.0,0,Raghav Rao,8,MID,RENTED,29,654,Same zoning block,STABLE_CLUSTER
PLT00656,RZ_PARK,WARD_21,PARK_OPEN_SPACE,666.3,0.5,9,0,Divya Reddy,6,MID,OWNED,8,655,Same zoning block,GREEN_BUFFER
PLT00657,RZ_RES_LOW,WARD_18,RESIDENTIAL,205.5,1.88,23.0,0,Ashwin Shetty,6,UPPER_MID,GOVT_QUARTERS,25,656,Same zoning block,STABLE_CLUSTER
PLT00658,RZ_RES_LOW,WARD_49,APARTMENT_BLOCK,340.9,1.81,15.0,0,Raghav Shetty,2,UPPER_MID,GOVT_QUARTERS,17,657,Same zoning block,STABLE_CLUSTER
PLT00659,RZ_RES_HIGH,WARD_20,RESIDENTIAL,274.3,1.68,21.0,0,Raghav Rao,8,HIGH,GOVT_QUARTERS,20,658,Same zoning block,STABLE_CLUSTER
PLT00660,RZ_PARK,WARD_02,APARTMENT_BLOCK,1090.7,0.5,9,0,Ashwin Shetty,3,MID,OWNED,29,659,Same zoning block,GREEN_BUFFER
PLT00661,RZ_PARK,WARD_20,APARTMENT_BLOCK,214.8,0.5,9,0,Ananya Naidu,8,HIGH,GOVT_QUARTERS,29,660,Same zoning block,GREEN_BUFFER
PLT00662,RZ_RES_LOW,WARD_30,APARTMENT_BLOCK,344.1,2.02,15.0,0,Raghav Rao,7,LOW,OWNED,20,661,Same zoning block,STABLE_CLUSTER
PLT00663,RZ_RES_LOW,WARD_07,PARK_OPEN_SPACE,363.5,2.25,15.0,0,Vikram Reddy,7,HIGH,OWNED,12,662,Same zoning block,STABLE_CLUSTER
PLT00664,RZ_RES_LOW,WARD_19,APARTMENT_BLOCK,276.9,2.27,25.0,0,Vikram Reddy,3,HIGH,OWNED,9,663,Same zoning block,STABLE_CLUSTER
PLT00665,RZ_RES_LOW,WARD_40,PARK_OPEN_SPACE,270.2,1.71,20.0,0,Meera Iyer,4,HIGH,RENTED,31,664,Same zoning block,STABLE_CLUSTER
PLT00666,RZ_RES_HIGH,WARD_37,RESIDENTIAL,143.4,1.81,28.0,0,Kiran Shetty,5,LOW,GOVT_QUARTERS,6,665,Same zoning block,STABLE_CLUSTER
PLT00667,RZ_RES_HIGH,WARD_44,RESIDENTIAL,119.2,1.55,21.0,0,Ashwin Shetty,7,UPPER_MID,RENTED,17,666,Same zoning block,STABLE_CLUSTER
PLT00668,RZ_RES_HIGH,WARD_22,RESIDENTIAL,343.8,2.17,23.0,0,Priya Sharma,6,HIGH,GOVT_QUARTERS,32,667,Same zoning block,STABLE_CLUSTER
PLT00669,RZ_PARK,WARD_30,RESIDENTIAL,573.9,0.5,9,0,Vikram Sharma,7,UPPER_MID,OWNED,13,668,Same zoning block,GREEN_BUFFER
PLT00670,RZ_RES_LOW,WARD_10,PARK_OPEN_SPACE,175.5,1.86,18.0,0,Vikram Sharma,4,MID,OWNED,21,669,Same zoning block,STABLE_CLUSTER
PLT00671,RZ_RES_LOW,WARD_05,APARTMENT_BLOCK,121.8,1.98,28.0,0,Vikram Reddy,8,MID,RENTED,24,670,Same zoning block,STABLE_CLUSTER
PLT00672,RZ_RES_LOW,WARD_33,RESIDENTIAL,230.1,2.21,17.0,0,Kiran Shetty,7,LOW,OWNED,23,671,Same zoning block,STABLE_CLUSTER
PLT00673,RZ_RES_HIGH,WARD_26,PARK_OPEN_SPACE,233.0,2.12,23.0,0,Priya Sharma,5,LOW,OWNED,12,672,Same zoning block,STABLE_CLUSTER
PLT00674,RZ_PARK,WARD_38,APARTMENT_BLOCK,952.0,0.5,9,0,Raghav Shetty,6,MID,RENTED,28,673,Same zoning block,GREEN_BUFFER
PLT00675,RZ_RES_LOW,WARD_12,PARK_OPEN_SPACE,327.8,2.24,26.0,0,Priya Sharma,2,UPPER_MID,OWNED,23,674,Same zoning block,STABLE_CLUSTER
PLT00676,RZ_RES_LOW,WARD_29,RESIDENTIAL,194.0,1.91,24.0,0,Vikram Sharma,8,UPPER_MID,OWNED,21,675,Same zoning block,STABLE_CLUSTER
PLT00677,RZ_PARK,WARD_43,RESIDENTIAL,154.1,0.5,9,0,Ashwin Shetty,6,LOW,GOVT_QUARTERS,27,676,Same zoning block,GREEN_BUFFER
PLT00678,RZ_RES_LOW,WARD_29,PARK_OPEN_SPACE,187.9,2.12,22.0,0,Divya Reddy,7,MID,OWNED,24,677,Same zoning block,STABLE_CLUSTER
PLT00679,RZ_PARK,WARD_20,APARTMENT_BLOCK,875.5,0.5,9,0,Meera Iyer,2,LOW,RENTED,22,678,Same zoning block,GREEN_BUFFER
PLT00680,RZ_RES_HIGH,WARD_09,APARTMENT_BLOCK,103.1,2.4,30.0,0,Raghav Rao,7,MID,GOVT_QUARTERS,33,679,Same zoning block,STABLE_CLUSTER
PLT00681,RZ_RES_HIGH,WARD_02,RESIDENTIAL,239.7,2.09,24.0,0,Raghav Shetty,5,UPPER_MID,OWNED,23,680,Same zoning block,STABLE_CLUSTER
PLT00682,RZ_RES_LOW,WARD_43,RESIDENTIAL,255.7,1.69,21.0,0,Meera Iyer,8,UPPER_MID,GOVT_QUARTERS,15,681,Same zoning block,STABLE_CLUSTER
PLT00683,RZ_PARK,WARD_09,RESIDENTIAL,63.3,0.5,9,0,Vikram Sharma,2,HIGH,RENTED,34,682,Same zoning block,GREEN_BUFFER
PLT00684,RZ_RES_HIGH,WARD_43,APARTMENT_BLOCK,440.7,1.64,17.0,0,Raghav Shetty,8,UPPER_MID,RENTED,25,683,Same zoning block,STABLE_CLUSTER
PLT00685,RZ_RES_HIGH,WARD_40,RESIDENTIAL,248.1,1.92,27.0,0,Raghav Shetty,4,HIGH,GOVT_QUARTERS,19,684,Same zoning block,STABLE_CLUSTER
PLT00686,RZ_PARK,WARD_01,PARK_OPEN_SPACE,622.9,0.5,9,0,Divya Reddy,7,MID,OWNED,35,685,Same zoning block,GREEN_BUFFER
PLT00687,RZ_PARK,WARD_37,APARTMENT_BLOCK,88.5,0.5,9,0,Raghav Rao,6,UPPER_MID,RENTED,17,686,Same zoning block,GREEN_BUFFER
PLT00688,RZ_RES_LOW,WARD_38,APARTMENT_BLOCK,435.8,1.58,26.0,0,Kiran Shetty,8,MID,OWNED,22,687,Same zoning block,STABLE_CLUSTER
PLT00689,RZ_RES_LOW,WARD_34,PARK_OPEN_SPACE,112.7,1.97,26.0,0,Vikram Sharma,2,MID,RENTED,7,688,Same zoning block,STABLE_CLUSTER
PLT00690,RZ_RES_HIGH,WARD_35,RESIDENTIAL,253.5,2.01,22.0,0,Meera Iyer,5,MID,OWNED,15,689,Same zoning block,STABLE_CLUSTER
PLT00691,RZ_RES_LOW,WARD_03,PARK_OPEN_SPACE,421.5,2.25,26.0,0,Divya Iyer,4,LOW,RENTED,21,690,Same zoning block,STABLE_CLUSTER
PLT00692,RZ_PARK,WARD_11,PARK_OPEN_SPACE,109.4,0.5,9,0,Vikram Reddy,8,LOW,OWNED,21,691,Same zoning block,GREEN_BUFFER
PLT00693,RZ_RES_LOW,WARD_09,PARK_OPEN_SPACE,108.4,2.28,19.0,0,Divya Iyer,4,MID,OWNED,6,692,Same zoning block,STABLE_CLUSTER
PLT00694,RZ_PARK,WARD_08,PARK_OPEN_SPACE,250.8,0.5,9,0,Divya Iyer,7,HIGH,RENTED,20,693,Same zoning block,GREEN_BUFFER
PLT00695,RZ_RES_HIGH,WARD_12,APARTMENT_BLOCK,369.5,1.74,18.0,0,Kiran Shetty,8,LOW,OWNED,8,694,Same zoning block,STABLE_CLUSTER
PLT00696,RZ_RES_LOW,WARD_39,RESIDENTIAL,389.9,2.25,21.0,0,Raghav Shetty,3,UPPER_MID,RENTED,26,695,Same zoning block,STABLE_CLUSTER
PLT00697,RZ_RES_LOW,WARD_14,PARK_OPEN_SPACE,351.7,1.85,25.0,0,Ananya Naidu,2,HIGH,OWNED,18,696,Same zoning block,STABLE_CLUSTER
PLT00698,RZ_RES_HIGH,WARD_20,APARTMENT_BLOCK,356.1,2.25,23.0,0,Raghav Shetty,7,UPPER_MID,OWNED,14,697,Same zoning block,STABLE_CLUSTER
PLT00699,RZ_RES_LOW,WARD_34,APARTMENT_BLOCK,84.4,2.43,22.0,0,Vikram Sharma,4,LOW,GOVT_QUARTERS,35,698,Same zoning block,STABLE_CLUSTER
PLT00700,RZ_PARK,WARD_41,APARTMENT_BLOCK,1149.6,0.5,9,0,Raghav Shetty,6,MID,OWNED,14,699,Same zoning block,GREEN_BUFFER
PLT00701,RZ_RES_HIGH,WARD_07,APARTMENT_BLOCK,322.1,1.89,27.0,0,Divya Reddy,7,HIGH,RENTED,16,700,Same zoning block,STABLE_CLUSTER
PLT00702,RZ_PARK,WARD_45,RESIDENTIAL,410.3,0.5,9,0,Raghav Rao,7,LOW,GOVT_QUARTERS,6,701,Same zoning block,GREEN_BUFFER
PLT00703,RZ_RES_HIGH,WARD_07,PARK_OPEN_SPACE,118.4,1.95,18.0,0,Vikram Reddy,4,HIGH,GOVT_QUARTERS,6,702,Same zoning block,STABLE_CLUSTER
PLT00704,RZ_PARK,WARD_06,RESIDENTIAL,1129.3,0.5,9,0,Vikram Sharma,8,HIGH,RENTED,26,703,Same zoning block,GREEN_BUFFER
PLT00705,RZ_RES_LOW,WARD_46,RESIDENTIAL,112.0,2.1,21.0,0,Vikram Sharma,6,HIGH,GOVT_QUARTERS,28,704,Same zoning block,STABLE_CLUSTER
PLT00706,RZ_RES_LOW,WARD_17,APARTMENT_BLOCK,252.8,2.44,25.0,0,Vikram Reddy,8,UPPER_MID,RENTED,34,705,Same zoning block,STABLE_CLUSTER
PLT00707,RZ_PARK,WARD_50,APARTMENT_BLOCK,345.9,0.5,9,0,Ananya Naidu,4,LOW,OWNED,18,706,Same zoning block,GREEN_BUFFER
PLT00708,RZ_RES_HIGH,WARD_04,APARTMENT_BLOCK,433.6,1.76,22.0,0,Priya Sharma,3,UPPER_MID,GOVT_QUARTERS,26,707,Same zoning block,STABLE_CLUSTER
PLT00709,RZ_RES_HIGH,WARD_07,RESIDENTIAL,280.0,1.93,24.0,0,Ananya Naidu,5,MID,GOVT_QUARTERS,7,708,Same zoning block,STABLE_CLUSTER
PLT00710,RZ_RES_LOW,WARD_05,PARK_OPEN_SPACE,349.2,2.28,15.0,0,Priya Sharma,3,LOW,GOVT_QUARTERS,27,709,Same zoning block,STABLE_CLUSTER
PLT00711,RZ_RES_HIGH,WARD_18,RESIDENTIAL,339.0,2.4,24.0,0,Kiran Shetty,7,UPPER_MID,OWNED,19,710,Same zoning block,STABLE_CLUSTER
PLT00712,RZ_RES_HIGH,WARD_47,RESIDENTIAL,279.8,1.5,29.0,0,Priya Sharma,2,MID,OWNED,27,711,Same zoning block,STABLE_CLUSTER
PLT00713,RZ_RES_HIGH,WARD_26,RESIDENTIAL,313.9,2.46,16.0,0,Kiran Shetty,8,MID,GOVT_QUARTERS,32,712,Same zoning block,STABLE_CLUSTER
PLT00714,RZ_RES_HIGH,WARD_49,APARTMENT_BLOCK,319.7,1.68,16.0,0,Raghav Shetty,7,HIGH,OWNED,28,713,Same zoning block,STABLE_CLUSTER
PLT00715,RZ_RES_HIGH,WARD_07,PARK_OPEN_SPACE,334.9,1.99,28.0,0,Priya Sharma,7,HIGH,GOVT_QUARTERS,7,714,Same zoning block,STABLE_CLUSTER
PLT00716,RZ_RES_LOW,WARD_02,PARK_OPEN_SPACE,448.7,1.74,21.0,0,Kiran Shetty,7,MID,OWNED,23,715,Same zoning block,STABLE_CLUSTER
PLT00717,RZ_RES_HIGH,WARD_02,RESIDENTIAL,205.5,1.84,26.0,0,Raghav Shetty,2,HIGH,RENTED,27,716,Same zoning block,STABLE_CLUSTER
PLT00718,RZ_PARK,WARD_30,PARK_OPEN_SPACE,1050.7,0.5,9,0,Kiran Shetty,3,HIGH,GOVT_QUARTERS,7,717,Same zoning block,GREEN_BUFFER
PLT00719,RZ_PARK,WARD_10,APARTMENT_BLOCK,801.9,0.5,9,0,Priya Sharma,6,LOW,GOVT_QUARTERS,28,718,Same zoning block,GREEN_BUFFER
PLT00720,RZ_PARK,WARD_09,RESIDENTIAL,248.1,0.5,9,0,Raghav Rao,4,LOW,OWNED,25,719,Same zoning block,GREEN_BUFFER
PLT00721,RZ_RES_LOW,WARD_38,RESIDENTIAL,382.6,1.61,22.0,0,Divya Iyer,3,LOW,GOVT_QUARTERS,19,720,Same zoning block,STABLE_CLUSTER
PLT00722,RZ_RES_HIGH,WARD_48,PARK_OPEN_SPACE,228.7,1.62,25.0,0,Kiran Shetty,3,MID,GOVT_QUARTERS,30,721,Same zoning block,STABLE_CLUSTER
PLT00723,RZ_RES_LOW,WARD_38,RESIDENTIAL,204.1,1.62,17.0,0,Raghav Shetty,3,MID,RENTED,11,722,Same zoning block,STABLE_CLUSTER
PLT00724,RZ_RES_HIGH,WARD_16,PARK_OPEN_SPACE,95.1,1.6,28.0,0,Divya Iyer,5,HIGH,GOVT_QUARTERS,34,723,Same zoning block,STABLE_CLUSTER
PLT00725,RZ_RES_HIGH,WARD_06,RESIDENTIAL,82.7,2.43,26.0,0,Divya Iyer,4,UPPER_MID,RENTED,31,724,Same zoning block,STABLE_CLUSTER
PLT00726,RZ_RES_HIGH,WARD_45,RESIDENTIAL,156.3,2.14,23.0,0,Raghav Shetty,3,HIGH,RENTED,28,725,Same zoning block,STABLE_CLUSTER
PLT00727,RZ_RES_LOW,WARD_39,RESIDENTIAL,345.4,2.11,16.0,0,Vikram Reddy,4,UPPER_MID,GOVT_QUARTERS,23,726,Same zoning block,STABLE_CLUSTER
PLT00728,RZ_RES_LOW,WARD_13,RESIDENTIAL,445.0,2.48,24.0,0,Kiran Shetty,6,HIGH,OWNED,30,727,Same zoning block,STABLE_CLUSTER
PLT00729,RZ_PARK,WARD_43,RESIDENTIAL,367.9,0.5,9,0,Divya Reddy,2,HIGH,RENTED,33,728,Same zoning block,GREEN_BUFFER
PLT00730,RZ_RES_HIGH,WARD_32,RESIDENTIAL,139.1,2.42,16.0,0,Meera Iyer,4,HIGH,OWNED,14,729,Same zoning block,STABLE_CLUSTER
PLT00731,RZ_RES_HIGH,WARD_40,APARTMENT_BLOCK,96.0,2.24,29.0,0,Ashwin Shetty,3,LOW,OWNED,22,730,Same zoning block,STABLE_CLUSTER
PLT00732,RZ_RES_LOW,WARD_05,RESIDENTIAL,346.9,2.09,20.0,0,Divya Reddy,7,MID,GOVT_QUARTERS,30,731,Same zoning block,STABLE_CLUSTER
PLT00733,RZ_RES_LOW,WARD_21,RESIDENTIAL,116.3,2.24,28.0,0,Raghav Shetty,3,LOW,OWNED,24,732,Same zoning block,STABLE_CLUSTER
PLT00734,RZ_RES_HIGH,WARD_04,APARTMENT_BLOCK,133.6,2.43,22.0,0,Raghav Shetty,4,HIGH,OWNED,29,733,Same zoning block,STABLE_CLUSTER
PLT00735,RZ_RES_LOW,WARD_41,APARTMENT_BLOCK,441.0,1.7,17.0,0,Divya Iyer,2,MID,GOVT_QUARTERS,9,734,Same zoning block,STABLE_CLUSTER
PLT00736,RZ_RES_HIGH,WARD_30,APARTMENT_BLOCK,143.3,1.84,28.0,0,Divya Iyer,3,HIGH,RENTED,23,735,Same zoning block,STABLE_CLUSTER
PLT00737,RZ_RES_LOW,WARD_06,APARTMENT_BLOCK,397.1,1.99,30.0,0,Divya Iyer,5,UPPER_MID,OWNED,6,736,Same zoning block,STABLE_CLUSTER
PLT00738,RZ_PARK,WARD_28,PARK_OPEN_SPACE,1053.5,0.5,9,0,Divya Reddy,4,UPPER_MID,RENTED,13,737,Same zoning block,GREEN_BUFFER
PLT00739,RZ_PARK,WARD_10,PARK_OPEN_SPACE,1083.0,0.5,9,0,Raghav Shetty,2,LOW,OWNED,29,738,Same zoning block,GREEN_BUFFER
PLT00740,RZ_PARK,WARD_03,APARTMENT_BLOCK,660.8,0.5,9,0,Priya Sharma,8,LOW,OWNED,21,739,Same zoning block,GREEN_BUFFER
