| plot_id   | zone_code     | ward_code   | current_use      |   plot_area_sqm |   max_far |   max_height_m |   zoning_block_id | owner_name      |   household_size | income_band   | occupancy_type   |   tenure_years |   zoning_block_final | status_vs_0             | status          |
| PLT00113  | RZ_COMM_NEIGH | WARD_22     | COMMERCIAL_SHOPS |           208.2 |      3.13 |             36 |                 2 | Ananya Reddy    |                6 | HIGH          | RENTED           |             24 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00114  | RZ_RES_MED    | WARD_26     | RESIDENTIAL      |           274.3 |      2.03 |             30 |                 2 | Kiran Reddy     |                3 | MID           | GOVT_QUARTERS    |              3 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00115  | RZ_PARK       | WARD_29     | PARK_OPEN_SPACE  |           828.7 |      0.5  |              9 |                 2 | Vikram Murthy   |                1 | UPPER_MID     | GOVT_QUARTERS    |              4 |                    2 | Different zoning blocks | GREEN_BUFFER    |
| PLT00116  | RZ_RES_HIGH   | WARD_03     | APARTMENT_BLOCK  |           184.6 |      2.12 |             16 |                 2 | Raghav Naidu    |                3 | UPPER_MID     | OWNED            |              8 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00117  | RZ_COMM_NEIGH | WARD_30     | COMMERCIAL_SHOPS |           582.4 |      2.59 |             25 |                 2 | Meera Murthy    |                1 | MID           | OWNED            |             27 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00118  | RZ_PARK       | WARD_22     | PARK_OPEN_SPACE  |           858.1 |      0.5  |              9 |                 2 | Ashwin Naidu    |                3 | LOW           | RENTED           |              0 |                    2 | Different zoning blocks | GREEN_BUFFER    |
| PLT00119  | RZ_COMM_MAIN  | WARD_09     | COMMERCIAL_MIXED |           126.7 |      2.74 |             38 |                 2 | Vikram Reddy    |                4 | UPPER_MID     | OWNED            |             21 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00120  | RZ_COMM_NEIGH | WARD_08     | COMMERCIAL_SHOPS |            73.5 |      3.77 |             32 |                 2 | Divya Reddy     |                2 | LOW           | GOVT_QUARTERS    |             26 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00121  | RZ_PARK       | WARD_15     | PARK_OPEN_SPACE  |           467.3 |      0.5  |              9 |                 2 | Ashwin Rao      |                2 | LOW           | OWNED            |              9 |                    2 | Different zoning blocks | GREEN_BUFFER    |
| PLT00122  | RZ_RES_LOW    | WARD_16     | RESIDENTIAL      |           111.1 |      2.83 |             14 |                 2 | Ashwin Murthy   |                3 | HIGH          | GOVT_QUARTERS    |             23 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00123  | RZ_RES_MED    | WARD_24     | RESIDENTIAL      |           363.3 |      2.48 |             25 |                 2 | Priya Patil     |                3 | LOW           | GOVT_QUARTERS    |             11 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00124  | RZ_COMM_NEIGH | WARD_07     | COMMERCIAL_SHOPS |           300.1 |      2.47 |             26 |                 2 | Meera Shetty    |                5 | UPPER_MID     | OWNED            |             12 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00125  | RZ_RES_MED    | WARD_09     | RESIDENTIAL      |           389.8 |      2.92 |             24 |                 2 | Meera Iyer      |                6 | LOW           | OWNED            |             25 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00126  | RZ_RES_MED    | WARD_11     | RESIDENTIAL      |           396.4 |      2.68 |             16 |                 2 | Meera Naidu     |                2 | MID           | OWNED            |             10 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00127  | RZ_RES_MED    | WARD_25     | RESIDENTIAL      |           332.4 |      2.39 |             18 |                 2 | Raghav Sharma   |                5 | UPPER_MID     | OWNED            |              3 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00128  | RZ_RES_LOW    | WARD_22     | RESIDENTIAL      |           122.2 |      2.04 |             17 |                 2 | Priya Shetty    |                1 | MID           | RENTED           |              1 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00129  | RZ_PARK       | WARD_05     | PARK_OPEN_SPACE  |           592   |      0.5  |              9 |                 2 | Meera Rao       |                4 | HIGH          | RENTED           |             16 |                    2 | Different zoning blocks | GREEN_BUFFER    |
| PLT00130  | RZ_RES_LOW    | WARD_19     | RESIDENTIAL      |           224.6 |      1.83 |             29 |                 2 | Ananya Naidu    |                3 | HIGH          | GOVT_QUARTERS    |             30 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00131  | RZ_RES_LOW    | WARD_01     | RESIDENTIAL      |           399.5 |      2.77 |             23 |                 2 | Meera Murthy    |                6 | HIGH          | OWNED            |             28 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00132  | RZ_RES_HIGH   | WARD_03     | APARTMENT_BLOCK  |           274.7 |      1.6  |             18 |                 2 | Priya Reddy     |                5 | UPPER_MID     | RENTED           |             19 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00133  | RZ_RES_HIGH   | WARD_17     | APARTMENT_BLOCK  |           225.2 |      2.41 |             13 |                 2 | Meera Naidu     |                6 | MID           | RENTED           |             14 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00134  | RZ_RES_MED    | WARD_29     | RESIDENTIAL      |           212.4 |      2.74 |             22 |                 2 | Ashwin Rao      |                3 | HIGH          | RENTED           |             21 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00135  | RZ_RES_HIGH   | WARD_09     | APARTMENT_BLOCK  |           385.1 |      2.53 |             25 |                 2 | Meera Rao       |                7 | LOW           | OWNED            |             13 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00136  | RZ_PARK       | WARD_04     | PARK_OPEN_SPACE  |           925.7 |      0.5  |              9 |                 2 | Raghav Naidu    |                1 | UPPER_MID     | GOVT_QUARTERS    |              3 |                    2 | Different zoning blocks | GREEN_BUFFER    |
| PLT00137  | RZ_RES_HIGH   | WARD_14     | APARTMENT_BLOCK  |           359.6 |      2.91 |             23 |                 2 | Ananya Gowda    |                5 | UPPER_MID     | RENTED           |              3 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00138  | RZ_COMM_MAIN  | WARD_19     | COMMERCIAL_MIXED |           174.9 |      3.31 |             22 |                 2 | Meera Shetty    |                7 | UPPER_MID     | OWNED            |             24 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00139  | RZ_COMM_MAIN  | WARD_09     | COMMERCIAL_MIXED |           182.1 |      2.86 |             32 |                 2 | Priya Reddy     |                6 | LOW           | GOVT_QUARTERS    |             29 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00140  | RZ_PARK       | WARD_22     | PARK_OPEN_SPACE  |           430.8 |      0.5  |              9 |                 2 | Raghav Gowda    |                6 | UPPER_MID     | RENTED           |             11 |                    2 | Different zoning blocks | GREEN_BUFFER    |
| PLT00141  | RZ_RES_MED    | WARD_01     | RESIDENTIAL      |           358.4 |      2.35 |             22 |                 2 | Meera Sharma    |                6 | LOW           | OWNED            |             23 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00142  | RZ_RES_MED    | WARD_17     | RESIDENTIAL      |           200.4 |      2.18 |             15 |                 2 | Divya Gowda     |                6 | UPPER_MID     | GOVT_QUARTERS    |             19 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00143  | RZ_RES_LOW    | WARD_03     | RESIDENTIAL      |           129.8 |      2.63 |             11 |                 2 | Meera Gowda     |                4 | HIGH          | RENTED           |             19 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00144  | RZ_COMM_NEIGH | WARD_15     | COMMERCIAL_SHOPS |           207.5 |      3.51 |             18 |                 2 | Divya Patil     |                1 | UPPER_MID     | GOVT_QUARTERS    |             21 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00145  | RZ_COMM_NEIGH | WARD_19     | COMMERCIAL_SHOPS |           344.5 |      2.62 |             22 |                 2 | Ashwin Reddy    |                1 | LOW           | OWNED            |              9 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00146  | RZ_RES_MED    | WARD_07     | RESIDENTIAL      |           324.5 |      1.93 |             13 |                 2 | Ananya Murthy   |                6 | HIGH          | OWNED            |              4 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00147  | RZ_COMM_MAIN  | WARD_13     | COMMERCIAL_MIXED |           440   |      3    |             36 |                 2 | Divya Rao       |                4 | LOW           | RENTED           |              0 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00148  | RZ_RES_LOW    | WARD_15     | RESIDENTIAL      |           355.9 |      2.36 |             28 |                 2 | Ashwin Patil    |                3 | LOW           | RENTED           |              0 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00149  | RZ_RES_MED    | WARD_11     | RESIDENTIAL      |           336.4 |      2.43 |             21 |                 2 | Meera Patil     |                7 | LOW           | OWNED            |             13 |                    2 | Different zoning blocks | UNDER_REVIEW    |
| PLT00150  | RZ_COMM_NEIGH | WARD_19     | COMMERCIAL_SHOPS |           342.9 |      2.79 |             24 |                 2 | Divya Iyer      |                3 | MID           | OWNED            |             16 |                    2 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00151  | RZ_RES_LOW    | WARD_21     | RESIDENTIAL      |           249.8 |      1.79 |             21 |                 3 | Divya Sharma    |                2 | LOW           | OWNED            |              8 |                    3 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00152  | RZ_RES_MED    | WARD_07     | RESIDENTIAL      |           272.8 |      2.64 |             30 |                 3 | Meera Sharma    |                7 | HIGH          | RENTED           |             24 |                    3 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00153  | RZ_COMM_MAIN  | WARD_19     | COMMERCIAL_MIXED |           302.4 |      3.85 |             33 |                 3 | Priya Shetty    |                7 | UPPER_MID     | OWNED            |             14 |                    3 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00154  | RZ_COMM_NEIGH | WARD_03     | COMMERCIAL_SHOPS |           298.8 |      2.61 |             23 |                 3 | Priya Kulkarni  |                3 | LOW           | RENTED           |             14 |                    3 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00155  | RZ_RES_LOW    | WARD_15     | RESIDENTIAL      |            98.2 |      2.75 |             12 |                 3 | Meera Reddy     |                5 | HIGH          | RENTED           |             18 |                    3 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00156  | RZ_PARK       | WARD_18     | PARK_OPEN_SPACE  |          1090.7 |      0.5  |              9 |                 3 | Sneha Reddy     |                6 | MID           | RENTED           |             19 |                    3 | Different zoning blocks | GREEN_BUFFER    |
